category	file	line	text
offset-size-arithmetic	libclammspack/mspack/lzxd.c	433	      /* re-read the intel header and reset the huffman lengths */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	440	    /* LZX DELTA format has chunk_size, not present in LZX format */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	449	       * if bit=1, read intel filesize (32 bits) */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	451	      lzx->intel_filesize = (i << 16) | j;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	459	    if (lzx->length && (lzx->length - lzx->offset) < (off_t)frame_size) {
offset-size-arithmetic	libclammspack/mspack/lzxd.c	460	      frame_size = lzx->length - lzx->offset;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	464	    bytes_todo = lzx->frame_posn + frame_size - window_posn;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	468	        /* realign if previous block was an odd-sized UNCOMPRESSED block */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	476	        /* read block type (3 bits) and block length (24 bits) */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	479	        lzx->block_remaining = lzx->block_length = (i << 8) | j;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	480	        /*D(("new block t%d len %u", lzx->block_type, lzx->block_length))*/
offset-size-arithmetic	libclammspack/mspack/lzxd.c	485	          /* read lengths of and build aligned huffman decoding tree */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	490	          /* read lengths of and build main huffman decoding tree */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	495	          if (lzx->MAINTREE_len[0xE8] != 0) lzx->intel_started = 1;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	496	          /* read lengths of and build lengths huffman decoding tree */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	545	            window[window_posn++] = main_element;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	549	            /* match: LZX_NUM_CHARS + ((slot<<3) | length_header (3 bits)) */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	552	            /* get match length */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	560	              match_length += length_footer;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	562	            match_length += LZX_MIN_MATCH;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	564	            /* get match offset */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	565	            switch ((match_offset = (main_element >> 3))) {
offset-size-arithmetic	libclammspack/mspack/lzxd.c	571	              match_offset = position_base[match_offset] - 2;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	575	                  match_offset += verbatim_bits << 3;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	578	                match_offset += aligned_bits;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	582	                match_offset += verbatim_bits;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	584	              /* update repeated offset LRU queue */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	588	            /* LZX DELTA uses max match length to signal even longer match */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	589	            if (match_length == LZX_MAX_MATCH && lzx->is_delta) {
offset-size-arithmetic	libclammspack/mspack/lzxd.c	593	                    REMOVE_BITS(1); /* '0' -> 8 extra length bits */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	597	                    REMOVE_BITS(2); /* '10' -> 10 extra length bits + 0x100 */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	599	                    extra_len += 0x100;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	602	                    REMOVE_BITS(3); /* '110' -> 12 extra length bits + 0x500 */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	604	                    extra_len += 0x500;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	607	                    REMOVE_BITS(3); /* '111' -> 15 extra length bits */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	610	                match_length += extra_len;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	613	            if ((window_posn + match_length) > lzx->window_size) {
offset-size-arithmetic	libclammspack/mspack/lzxd.c	621	            /* does match offset wrap the window? */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	623		      if ((off_t)match_offset > lzx->offset &&
offset-size-arithmetic	libclammspack/mspack/lzxd.c	624	                  (match_offset - window_posn) > lzx->ref_data_size)
offset-size-arithmetic	libclammspack/mspack/lzxd.c	629	              /* j = length from match offset to end of window */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	630	              j = match_offset - window_posn;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	635	              runsrc = &window[lzx->window_size - j];
offset-size-arithmetic	libclammspack/mspack/lzxd.c	649	            window_posn += match_length;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	658	        window_posn += this_run;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	660	          if ((i = i_end - i_ptr) == 0) {
offset-size-arithmetic	libclammspack/mspack/lzxd.c	677	      /* did the final match overrun our desired this_run length? */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	688	    /* streams don't extend over frame boundaries */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	689	    if ((window_posn - lzx->frame_posn) != frame_size) {
offset-size-arithmetic	libclammspack/mspack/lzxd.c	691	         window_posn - lzx->frame_posn, frame_size))
offset-size-arithmetic	libclammspack/mspack/lzxd.c	702	          (long)(lzx->o_end - lzx->o_ptr), frame_size))
offset-size-arithmetic	libclammspack/mspack/lzxd.c	707	    if (lzx->intel_started && lzx->intel_filesize &&
offset-size-arithmetic	libclammspack/mspack/lzxd.c	711	      unsigned char *dataend = &lzx->e8_buf[frame_size - 10];
offset-size-arithmetic	libclammspack/mspack/lzxd.c	712	      signed int curpos      = (int) lzx->offset;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	713	      signed int filesize    = lzx->intel_filesize;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	721	        if (*data++ != 0xE8) { curpos++; continue; }
offset-size-arithmetic	libclammspack/mspack/lzxd.c	723	        if ((abs_off >= -curpos) && (abs_off < filesize)) {
offset-size-arithmetic	libclammspack/mspack/lzxd.c	724	          rel_off = (abs_off >= 0) ? abs_off - curpos : abs_off + filesize;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	726	          data[1] = (unsigned char) (rel_off >> 8);
offset-size-arithmetic	libclammspack/mspack/lzxd.c	727	          data[2] = (unsigned char) (rel_off >> 16);
offset-size-arithmetic	libclammspack/mspack/lzxd.c	728	          data[3] = (unsigned char) (rel_off >> 24);
offset-size-arithmetic	libclammspack/mspack/lzxd.c	731	        curpos += 5;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	737	    lzx->o_end = &lzx->o_ptr[frame_size];
offset-size-arithmetic	libclammspack/mspack/lzxd.c	745	    lzx->offset += i;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	748	    /* advance frame start position */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	749	    lzx->frame_posn += frame_size;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	752	    /* wrap window / frame position pointers */
offset-size-arithmetic	libclammspack/mspack/lzxd.c	753	    if (window_posn == lzx->window_size)     window_posn = 0;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	754	    if (lzx->frame_posn == lzx->window_size) lzx->frame_posn = 0;
offset-size-arithmetic	libclammspack/mspack/lzxd.c	756	  } /* while (lzx->frame < end_frame) */
offset-size-arithmetic	libclammspack/mspack/macros.h	13	/* define LD and LU as printf-format for signed and unsigned long offsets */
offset-size-arithmetic	libclammspack/mspack/macros.h	31	/* endian-neutral reading of little-endian data */
offset-size-arithmetic	libclammspack/mspack/macros.h	40	/* endian-neutral reading of big-endian data */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1066	   *   predecessor cabinet to open() and prepend(). Its MS-DOS
offset-size-arithmetic	libclammspack/mspack/mspack.h	1069	   *   successor cabinet to open() and append(). Its MS-DOS case-insensitive
offset-size-arithmetic	libclammspack/mspack/mspack.h	1090	  int (*append) (struct mscab_decompressor *self,
offset-size-arithmetic	libclammspack/mspack/mspack.h	1112	  int (*prepend) (struct mscab_decompressor *self,
offset-size-arithmetic	libclammspack/mspack/mspack.h	1239	  /** The file offset of where this section begins in the CHM helpfile. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1252	  /** A pointer to the meta-file which represents all LZX compressed data. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1297	  /** The length of the CHM helpfile, in bytes. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1311	  /** The section 0 (uncompressed) data in this CHM helpfile. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1317	  /** The file offset of the first PMGL/PMGI directory chunk. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1323	  /** The size of each PMGL/PMGI chunk, in bytes. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1383	  /** The offset within the section data that this file is located at. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1386	  /** The length of this file, in bytes */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1389	  /** The filename of this file -- a null terminated string in UTF-8. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1393	/** mschmc_file::section value: end of CHM file list */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1395	/** mschmc_file::section value: this file is in the Uncompressed section */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1404	/** mschm_compressor::set_param() parameter: LZX window size */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1468	   * with blank data, generate the compressed section, then re-open the
offset-size-arithmetic	libclammspack/mspack/mspack.h	1493	   * update, the appropriate sections are seek()ed to and re-written, then
offset-size-arithmetic	libclammspack/mspack/mspack.h	1689	   * Given a case-sensitive filename, fast_find() will search the on-disk
offset-size-arithmetic	libclammspack/mspack/mspack.h	1715	   * @param  f_size   <tt>sizeof(struct mschmd_file)</tt>
offset-size-arithmetic	libclammspack/mspack/mspack.h	1772	  /** The amount of data in the SZDD file once uncompressed. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1802	   * itself. This is due to the restricted filename conventions of MS-DOS,
offset-size-arithmetic	libclammspack/mspack/mspack.h	1822	   * @param  length  the length of the uncompressed file, or -1 to indicate
offset-size-arithmetic	libclammspack/mspack/mspack.h	1988	/** KWAJ optional header flag: decompressed file length is included */
offset-size-arithmetic	libclammspack/mspack/mspack.h	1994	/** KWAJ optional header flag: unknown multi-sized structure is included */
offset-size-arithmetic	libclammspack/mspack/mspack.h	2017	  /** The offset in the file where the compressed data stream begins */
offset-size-arithmetic	libclammspack/mspack/mspack.h	2023	  /** The amount of uncompressed data in the file, or 0 if not present. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	2026	  /** output filename, or NULL if not present */
offset-size-arithmetic	libclammspack/mspack/mspack.h	2034	  /** length of extra uncompressed data in the header */
offset-size-arithmetic	libclammspack/mspack/mspack.h	2058	   * @param  length  the length of the uncompressed file, or -1 to indicate
offset-size-arithmetic	libclammspack/mspack/mspack.h	2101	   * The filename should be a null-terminated string, it must be an
offset-size-arithmetic	libclammspack/mspack/mspack.h	2114	  int (*set_filename)(struct mskwaj_compressor *self,
offset-size-arithmetic	libclammspack/mspack/mspack.h	2378	/** msoab_decompressor::set_param() parameter: size of decompression buffer */
offset-size-arithmetic	libclammspack/mspack/mspack.h	380	  int (*seek)(struct mspack_file *file,
offset-size-arithmetic	libclammspack/mspack/mspack.h	391	  off_t (*tell)(struct mspack_file *file);
offset-size-arithmetic	libclammspack/mspack/mspack.h	466	/** mspack_system::seek() mode: seek relative to start of file */
offset-size-arithmetic	libclammspack/mspack/mspack.h	468	/** mspack_system::seek() mode: seek relative to current offset */
offset-size-arithmetic	libclammspack/mspack/mspack.h	470	/** mspack_system::seek() mode: seek relative to end of file */
offset-size-arithmetic	libclammspack/mspack/mspack.h	494	/** Error code: seek error */
offset-size-arithmetic	libclammspack/mspack/mspack.h	714	  /** The file offset of cabinet within the physical file it resides in. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	717	  /** The length of the cabinet file in bytes. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	726	  /** The filename of the previous cabinet in a cabinet set, or NULL. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	729	  /** The filename of the next cabinet in a cabinet set, or NULL. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	766	   * located at offset (base_offset + MSCAB_HDR_RESV_OFFSET) in the
offset-size-arithmetic	libclammspack/mspack/mspack.h	787	/** Offset from start of cabinet to the reserved header data (if present). */
offset-size-arithmetic	libclammspack/mspack/mspack.h	880	  /** The uncompressed length of the file, in bytes. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	914	  /** The uncompressed offset of this file in its folder. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	928	/** mscabd_file::attribs attribute: filename is UTF8, not ISO-8859-1. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	931	/** mscab_decompressor::set_param() parameter: search buffer size. */
offset-size-arithmetic	libclammspack/mspack/mspack.h	935	/** mscab_decompressor::set_param() parameter: size of decompression buffer */
offset-size-arithmetic	libclammspack/mspack/mszip.h	22	#define MSZIP_FRAME_SIZE          (32768) /* size of LZ history window */
offset-size-arithmetic	libclammspack/mspack/mszip.h	23	#define MSZIP_LITERAL_MAXSYMBOLS  (288)   /* literal/length huffman tree */
offset-size-arithmetic	libclammspack/mspack/mszip.h	49	  unsigned int window_posn;             /* offset within window  */
offset-size-arithmetic	libclammspack/mspack/mszip.h	57	  unsigned char *inbuf, *i_ptr, *i_end, *o_ptr, *o_end, input_end;
offset-size-arithmetic	libclammspack/mspack/mszip.h	61	  /* huffman code lengths */
offset-size-arithmetic	libclammspack/mspack/mszipd.c	106	  READ_BITS(bitlen_codes, 4); bitlen_codes += 4;
offset-size-arithmetic	libclammspack/mspack/mszipd.c	110	  /* read in the bit lengths in their unusual order */
offset-size-arithmetic	libclammspack/mspack/mszipd.c	112	  while (i < 19) bl_len[bitlen_order[i++]] = 0;
offset-size-arithmetic	libclammspack/mspack/mszipd.c	119	  /* read literal / distance code lengths */
offset-size-arithmetic	libclammspack/mspack/mszipd.c	135	      while (run--) lens[i++] = code;
offset-size-arithmetic	libclammspack/mspack/mszipd.c	140	  /* copy LITERAL code lengths and clear any remaining */
offset-size-arithmetic	libclammspack/mspack/mszipd.c	142	  zip->sys->copy(&lens[0], &zip->LITERAL_len[0], i);
offset-size-arithmetic	libclammspack/mspack/mszipd.c	143	  while (i < MSZIP_LITERAL_MAXSYMBOLS) zip->LITERAL_len[i++] = 0;
offset-size-arithmetic	libclammspack/mspack/mszipd.c	146	  zip->sys->copy(&lens[lit_codes], &zip->DISTANCE_len[0], i);
offset-size-arithmetic	libclammspack/mspack/mszipd.c	147	  while (i < MSZIP_DISTANCE_MAXSYMBOLS) zip->DISTANCE_len[i++] = 0;
offset-size-arithmetic	libclammspack/mspack/mszipd.c	169	      /* uncompressed block */
offset-size-arithmetic	libclammspack/mspack/mszipd.c	184	        lens_buf[i++] = *i_ptr++;
offset-size-arithmetic	libclammspack/mspack/mszipd.c	187	      /* get the length and its complement */
offset-size-arithmetic	libclammspack/mspack/mszipd.c	188	      length = lens_buf[0] | (lens_buf[1] << 8);
